,location,bath,balcony,price_Transformed,BHK,total_sqft_norm
745,other,2.0,0.0,2.2639599879977412,2,1100.0
748,other,2.0,1.0,2.5416335627291207,2,1468.0
749,other,5.0,2.0,2.786356351328793,4,4300.0
750,Whitefield,4.0,2.0,2.518173801183998,3,2280.0
751,Hegde Nagar,2.0,1.0,2.4565406480089873,2,1341.0
753,Electronic City Phase II,4.0,0.0,2.4612340825317998,4,2225.0
754,Thanisandra,2.0,2.0,2.2336098715920643,2,1185.0
755,other,3.0,2.0,2.423490694742521,3,1750.0
756,Kudlu,2.0,1.0,2.2964364996062385,2,1152.0
758,Hulimavu,2.0,3.0,2.1724048403316476,2,1300.0
761,Uttarahalli,2.0,0.0,2.2441188393999556,2,1101.0
763,Yeshwanthpur,1.0,1.0,2.1801370827339834,1,667.0
764,Electronic City,2.0,1.0,2.304543028080613,2,1070.0
765,Old Airport Road,2.0,2.0,2.486793794290263,3,1875.0
766,Kundalahalli,2.0,1.0,2.319871715704678,2,735.0
769,Marathahalli,2.0,1.0,2.360444898973766,2,1215.0
771,other,2.0,1.0,2.110048363286599,2,820.0
772,other,2.0,0.0,2.3292990644937714,2,1177.5
773,Battarahalli,3.0,2.0,2.4368697447022525,3,1779.0
774,other,2.0,2.0,2.3199212383256165,2,1105.0
776,Whitefield,3.0,2.0,2.3296071907373097,3,1650.0
777,Jalahalli,2.0,2.0,2.5565892512800237,2,1694.0
778,Hosakerehalli,3.0,1.0,2.6185600286922113,3,2376.0
780,Kammasandra,2.0,1.0,2.1430812771149417,2,674.0
781,Kaggadasapura,2.0,1.0,2.214797936699083,2,1185.0
782,Thanisandra,1.0,0.0,2.085525760495031,1,445.0
785,Gottigere,3.0,3.0,2.415831867074058,3,1618.0
786,Koramangala,2.0,0.0,2.3520796841242335,2,1120.0
787,Marathahalli,3.0,2.0,2.5594243417003057,4,2181.0
790,Bannerghatta Road,2.0,1.0,2.325446459977869,3,1556.0
791,Bannerghatta Road,2.0,1.0,2.3563873408926987,2,1179.0
792,Thanisandra,2.0,2.0,2.4173877085267303,2,1296.0
793,Kaggadasapura,2.0,2.0,2.288027272233296,2,1275.0
796,Gottigere,2.0,1.0,2.343371043853437,2,1222.0
797,Electronic City,2.0,1.0,2.214797936699083,2,940.0
798,Thanisandra,2.0,2.0,2.2269573751398224,2,1185.0
799,Tumkur Road,3.0,2.0,2.4910330978792534,3,1779.0
800,Begur Road,3.0,2.0,2.3284673179546203,3,1615.0
802,Haralur Road,2.0,1.0,2.3342932855954426,2,1056.0
804,Arekere,2.0,1.0,2.2068786880579285,2,920.0
805,other,2.0,0.0,2.390904357255814,3,1602.0
809,Kasavanhalli,3.0,3.0,2.4615296977482752,3,1717.0
811,Bhoganhalli,4.0,3.0,2.4889259278400235,4,2119.0
812,Vittasandra,2.0,1.0,2.361671525100599,2,1246.0
813,Anandapura,2.0,1.0,2.2283616125948096,2,1141.0
815,Chandapura,2.0,2.0,2.081389479882393,2,1025.0
816,Yelahanka New Town,1.0,2.0,2.1430812771149417,1,650.0
817,Hebbal,2.0,1.0,2.4590518107288126,2,1349.0
818,other,3.0,1.0,2.418315344521125,3,1566.0
819,Sahakara Nagar,3.0,3.0,2.6106532932671205,4,2830.0
822,Varthur,2.0,1.0,2.162036581574599,2,1091.0
823,Rachenahalli,4.0,3.0,2.6904923883109473,4,3670.0
825,Yeshwanthpur,4.0,0.0,2.5252119458404625,4,1950.0
827,Yelahanka,3.0,2.0,2.451415280285468,3,1705.0
828,Kalyan nagar,3.0,2.0,2.390904357255814,3,1375.0
829,Kanakpura Road,1.0,1.0,2.110048363286599,1,525.0
831,Thanisandra,2.0,1.0,2.1986963063380878,2,1114.0
832,7th Phase JP Nagar,2.0,1.0,2.463975079505272,3,1450.0
835,Hebbal,2.0,2.0,2.2441188393999556,2,1000.0
836,Electronic City,2.0,1.0,2.36750104244727,2,1128.0
837,Kanakpura Road,2.0,2.0,2.314912980862613,2,1180.0
841,Kanakpura Road,2.0,3.0,2.390904357255814,2,1339.0
843,7th Phase JP Nagar,2.0,1.0,2.202984927724935,2,1040.0
846,Sarjapur  Road,3.0,2.0,2.4931158156919206,3,1691.0
847,Bisuvanahalli,3.0,2.0,2.1724048403316476,3,1075.0
850,Bannerghatta Road,2.0,0.0,2.3245028942256836,2,1122.5
851,Mallasandra,3.0,2.0,2.42818083729162,3,1665.0
853,Brookefield,2.0,2.0,2.3723989530691814,2,1142.0
854,other,3.0,1.0,2.5990610697483607,3,1976.0
862,Electronics City Phase 1,2.0,2.0,2.2849798480786756,2,1175.0
863,Subramanyapura,2.0,2.0,2.288027272233296,2,1200.0
864,Kodichikkanahalli,2.0,1.0,2.214797936699083,2,995.0
865,Magadi Road,2.0,1.0,2.215575960639131,2,884.0
867,Yeshwanthpur,2.0,2.0,2.314912980862613,2,1170.0
868,KR Puram,2.0,1.0,2.2545788958750195,2,1225.0
869,Electronic City,2.0,1.0,2.3847981649698458,2,1342.0
871,other,3.0,0.0,2.3520796841242335,3,1320.0
873,Raja Rajeshwari Nagar,2.0,1.0,2.272611488335677,2,1140.0
874,Battarahalli,2.0,1.0,2.276308317343053,2,1300.0
876,Thigalarapalya,4.0,2.0,2.5447343310547055,3,2072.0
878,Electronic City,2.0,1.0,2.376235685223555,3,1360.0
879,Hosur Road,2.0,2.0,2.3296071907373097,3,1145.0
880,Uttarahalli,2.0,0.0,2.2068786880579285,3,1540.0
881,Sarjapur  Road,2.0,2.0,2.451415280285468,2,1278.0
882,Electronic City Phase II,1.0,1.0,2.2068786880579285,1,630.0
883,Kanakpura Road,3.0,2.0,2.3199212383256165,3,1100.0
884,other,3.0,0.0,2.451415280285468,3,1200.0
886,Chandapura,1.0,0.0,1.8422710062697976,1,582.5
887,Chandapura,2.0,2.0,2.056898253368592,2,1015.0
894,other,2.0,1.0,2.3684898924808424,2,1180.0
895,Whitefield,2.0,3.0,2.287512654377086,2,1116.0
896,7th Phase JP Nagar,2.0,1.0,2.2283616125948096,2,1070.0
897,Varthur,2.0,3.0,2.407863475493781,2,1385.0
900,Magadi Road,2.0,1.0,2.30864507609933,2,1005.0
901,Green Glen Layout,3.0,2.0,2.516368512754174,3,1575.0
902,Subramanyapura,2.0,1.0,2.3520796841242335,2,975.0
903,Hennur Road,3.0,2.0,2.5070501370700384,3,1904.0
905,Kanakpura Road,1.0,1.0,2.058599498505471,1,525.0
907,Electronic City Phase II,3.0,1.0,2.5565892512800237,2,2400.0
910,Harlur,2.0,1.0,2.3684898924808424,2,1174.0
912,Whitefield,2.0,1.0,2.516368512754174,3,2225.0
913,other,2.0,0.0,2.615643512031689,2,1250.0
914,Jigani,2.0,2.0,2.288027272233296,2,918.0
917,Marathahalli,2.0,3.0,2.2936680315997555,2,1170.0
920,Jakkur,3.0,2.0,2.4802422640524453,3,1710.0
921,Kambipura,2.0,1.0,2.3174313424682405,3,1082.0
926,other,3.0,2.0,2.304543028080613,3,1554.0
927,Thanisandra,2.0,0.0,2.2329239181664895,2,1142.5
930,Hosa Road,2.0,1.0,2.4612587350418944,2,1045.0
932,Ambedkar Nagar,4.0,2.0,2.5252119458404625,3,1935.0
934,Lakshminarayana Pura,3.0,2.0,2.5565892512800237,3,1680.0
935,Hebbal,5.0,2.0,2.655769466580093,4,2470.0
936,1st Phase JP Nagar,4.0,3.0,2.6579868114203657,4,2825.0
937,Hosakerehalli,3.0,1.0,2.7067738941968065,3,2480.0
940,Kasavanhalli,3.0,3.0,2.4379602028844816,3,1799.0
942,Attibele,1.0,1.0,1.6967722111658106,1,400.0
943,Kundalahalli,2.0,1.0,2.4142636500071166,2,1047.0
944,other,2.0,2.0,2.4294087898352825,2,1282.0
947,Whitefield,2.0,1.0,2.406230685603857,2,1495.0
948,Kasavanhalli,4.0,1.0,2.650455891094243,4,3260.0
950,Koramangala,5.0,2.0,2.7477494608127357,4,3500.0
952,Sahakara Nagar,2.0,2.0,2.451415280285468,3,1500.0
954,Uttarahalli,3.0,0.0,2.276308317343053,3,1540.0
955,Hosa Road,3.0,1.0,2.407863475493781,3,1639.0
957,Raja Rajeshwari Nagar,2.0,2.0,2.3086971788966424,2,1303.0
958,Koramangala,1.0,1.0,2.486793794290263,2,1005.0
959,Kammasandra,1.0,0.0,1.9247689473842675,1,657.5
960,Chandapura,3.0,1.0,2.1459631684331244,3,1305.0
963,Brookefield,2.0,3.0,2.364506061680783,3,1440.0
965,Rajaji Nagar,3.0,3.0,2.615643512031689,3,1725.0
969,Varthur,3.0,2.0,2.3562618895720258,3,1535.0
972,other,2.0,3.0,2.407863475493781,2,1350.0
978,other,2.0,0.0,2.2224686292193874,2,650.0
980,Electronics City Phase 1,2.0,3.0,2.121522084133751,2,950.0
984,7th Phase JP Nagar,2.0,1.0,2.2761880462957174,2,1190.0
987,Hennur Road,3.0,1.0,2.484636170481571,3,1891.0
989,Hosa Road,2.0,1.0,2.3053377676886653,2,1161.0
990,Sarjapur,1.0,0.0,1.9047220299457308,1,649.5
993,Yeshwanthpur,1.0,1.0,2.1801370827339834,1,665.0
995,Hoodi,2.0,2.0,2.407863475493781,2,1425.0
998,Somasundara Palya,2.0,2.0,2.360444898973766,2,1255.0
999,Hegde Nagar,4.0,2.0,2.5492799755952857,3,2112.95
1001,Haralur Road,3.0,2.0,2.463975079505272,3,1810.0
1006,Electronic City Phase II,2.0,1.0,2.2103153330766343,3,1400.0
1007,Vidyaranyapura,2.0,2.0,2.360444898973766,3,1485.0
1009,Pattandur Agrahara,2.0,1.0,2.240643687461494,2,1025.0
1013,Whitefield,3.0,2.0,2.5741902092309097,4,2268.0
1014,Kanakpura Road,3.0,2.0,2.2936680315997555,3,1100.0
1015,other,2.0,0.0,2.3388800168684982,2,1141.0
1016,Attibele,1.0,1.0,1.737869516919502,1,400.0
1023,Kanakpura Road,3.0,2.0,2.45358495842607,3,1843.0
1026,Rachenahalli,2.0,2.0,2.38912734724764,3,1530.0
1029,Vittasandra,2.0,1.0,2.3499356787236603,2,1246.0
1030,Kanakapura,1.0,1.0,2.1902349571616555,1,711.0
1031,Haralur Road,2.0,2.0,2.2509200642093465,2,1194.0
1032,other,2.0,1.0,2.2328154303606382,3,1358.0
1034,Hoodi,2.0,2.0,2.390904357255814,2,1420.0
1037,other,2.0,1.0,2.276308317343053,2,1209.0
1040,Panathur,2.0,1.0,2.3034789567366096,3,1315.0
1043,other,2.0,2.0,2.3520796841242335,3,1600.0
1045,other,3.0,2.0,2.288027272233296,3,1563.0
1046,Whitefield,2.0,2.0,2.380002418013182,3,1560.0
1050,Iblur Village,3.0,1.0,2.6465348405600935,3,3235.0
1052,HSR Layout,2.0,2.0,2.2509200642093465,2,1140.0
1055,JP Nagar,2.0,2.0,2.3723989530691814,2,1100.0
1057,Hebbal,2.0,1.0,2.276308317343053,2,1036.0
1058,Akshaya Nagar,3.0,3.0,2.4237909073028083,3,1662.0
1059,other,2.0,3.0,2.4757396611400497,3,1464.0
1060,Yelahanka,2.0,2.0,2.407863475493781,2,1234.0
1061,Sarjapur  Road,3.0,1.0,2.304543028080613,3,1403.0
1065,Hebbal,4.0,2.0,2.7421221296325644,4,3900.0
1071,other,2.0,2.0,2.3723989530691814,2,1405.0
1073,Haralur Road,4.0,3.0,2.562211081332236,4,2805.0
1074,Yeshwanthpur,2.0,2.0,2.3481178542644883,2,1161.0
1075,Kanakpura Road,2.0,3.0,2.3873346778446094,2,1290.0
1076,Yeshwanthpur,3.0,2.0,2.5431911339729876,3,2557.0
1077,other,3.0,2.0,2.4379602028844816,3,1480.0
1079,Old Madras Road,3.0,0.0,2.302088049762691,3,1350.0
1080,Kadugodi,2.0,2.0,2.3520796841242335,3,1580.0
1083,Sarjapur  Road,2.0,1.0,2.338516647518742,2,1346.0
1088,other,2.0,2.0,2.162996701647244,2,1200.0
1089,Channasandra,2.0,2.0,2.266043335760005,3,1340.0
1091,Jigani,2.0,2.0,2.2639599879977412,2,918.0
1092,other,3.0,2.0,2.4972098659406576,3,1500.0
1093,Yelahanka,2.0,2.0,2.423490694742521,2,1315.0
1096,Uttarahalli,2.0,1.0,2.3097885255458146,3,1330.0
1098,other,3.0,3.0,2.516368512754174,3,1824.0
1099,7th Phase JP Nagar,2.0,2.0,2.453995412703622,3,1420.0
1101,other,2.0,1.0,2.3296071907373097,3,1260.0
1102,Hennur Road,3.0,2.0,2.451415280285468,3,1561.0
1106,Haralur Road,2.0,1.0,2.3619974186827086,2,1225.0
1107,Thanisandra,3.0,2.0,2.533621560963916,3,2144.0
1109,Electronic City,2.0,2.0,2.0980634611070155,2,880.0
1110,Hoodi,3.0,2.0,2.486793794290263,3,1639.0
1111,Thanisandra,2.0,1.0,2.3388800168684982,3,1240.0
1113,Haralur Road,2.0,1.0,2.2509200642093465,2,1243.0
1116,Kambipura,2.0,1.0,2.3097885255458146,3,1082.0
1118,Kanakpura Road,3.0,2.0,2.42818083729162,3,1665.0
1119,Electronic City,2.0,0.0,2.314558105892298,2,1265.0
1120,Electronic City,2.0,2.0,2.468771283478688,3,1691.0
1121,Thanisandra,2.0,1.0,2.1902349571616555,2,1100.0
1124,Hosakerehalli,5.0,1.0,2.730015347348958,4,3205.0
1126,Choodasandra,2.0,2.0,2.276308317343053,2,1115.0
1127,Mysore Road,2.0,1.0,2.2441188393999556,2,1070.0
1128,Indira Nagar,2.0,2.0,2.4757396611400497,2,1128.0
1129,Budigere,2.0,1.0,2.314912980862613,2,1162.0
1130,other,2.0,2.0,2.304543028080613,2,1339.0
1131,Mahadevpura,2.0,2.0,2.390904357255814,2,1192.0
1132,Haralur Road,3.0,1.0,2.4972098659406576,3,1920.0
1133,Hennur,2.0,1.0,2.2898476373468175,2,1255.0
1134,Rajaji Nagar,2.0,1.0,2.4972098659406576,2,1357.0
1136,other,2.0,2.0,2.3051261136608763,2,1225.0
1137,Whitefield,4.0,3.0,2.615643512031689,4,2400.0
1139,Thanisandra,2.0,2.0,2.3723989530691814,2,1093.0
1140,other,3.0,3.0,2.5492799755952857,3,1865.0
1142,other,2.0,2.0,2.407863475493781,2,1039.0
1144,Whitefield,3.0,2.0,2.390904357255814,3,1985.0
1145,Hosakerehalli,3.0,3.0,2.2702165163325065,3,1590.0
1146,other,4.0,2.0,2.814915370934424,4,4000.0
1147,Electronic City Phase II,2.0,2.0,2.1902349571616555,2,775.0
1148,other,2.0,1.0,2.276308317343053,2,1000.0
1149,Hebbal Kempapura,3.0,2.0,2.588881046100511,3,1800.0
1150,Bommasandra,2.0,1.0,2.214797936699083,2,1035.0
1151,Dasarahalli,2.0,1.0,2.390904357255814,3,1520.0
1152,Whitefield,2.0,1.0,2.451415280285468,2,1360.0
1153,other,5.0,3.0,2.738218832029677,4,6000.0
1154,other,2.0,2.0,2.3097885255458146,2,1117.0
1155,KR Puram,4.0,3.0,2.5070501370700384,4,1200.0
1156,EPIP Zone,2.0,1.0,2.444806598969734,2,1330.0
1157,Marathahalli,3.0,2.0,2.570295263205349,3,1937.0
1158,Electronic City,2.0,1.0,2.354159994265703,2,1128.0
1159,Neeladri Nagar,2.0,1.0,2.2441188393999556,2,1053.0
1160,Panathur,2.0,1.0,2.3978605222649128,2,1198.0
1161,Marathahalli,2.0,1.0,2.3097885255458146,2,1152.0
1163,Frazer Town,2.0,1.0,2.390904357255814,2,1625.0
1164,Kundalahalli,3.0,3.0,2.4757396611400497,3,1397.0
1165,Yeshwanthpur,3.0,3.0,2.582924861653658,3,1523.0
1166,Kambipura,2.0,1.0,2.2441188393999556,2,883.0
1167,Kaggalipura,1.0,0.0,2.1902349571616555,1,700.0
1168,Yelahanka,2.0,1.0,2.341137272271899,2,1170.0
1169,Kanakpura Road,2.0,2.0,2.2224686292193874,3,1200.0
1172,Akshaya Nagar,3.0,2.0,2.5070501370700384,3,1897.0
1174,Haralur Road,3.0,2.0,2.486793794290263,3,1875.0
1176,other,3.0,3.0,2.716589955335919,3,3095.0
1177,Ambalipura,2.0,1.0,2.588881046100511,3,1390.0
1178,Yelahanka,3.0,0.0,2.353164842929014,3,1450.0
1179,Yelahanka,1.0,0.0,2.2441188393999556,1,697.0
1180,Sarjapur  Road,1.0,1.0,2.07238860962533,1,710.0
1181,other,2.0,1.0,2.1158466974195607,2,910.0
1182,other,2.0,1.0,2.2639599879977412,3,1025.0
1183,Magadi Road,2.0,0.0,2.2542486151829495,2,1000.0
1186,Sarjapur  Road,5.0,2.0,2.6904923883109473,4,3335.0
1187,Thanisandra,2.0,0.0,2.1763913916138216,2,971.5
1190,Varthur,2.0,2.0,2.2224686292193874,2,1024.0
1191,Electronic City,3.0,2.0,2.3388800168684982,3,1620.0
1192,Whitefield,2.0,2.0,2.2068786880579285,2,1254.0
1193,Banashankari,2.0,2.0,2.390904357255814,3,1300.0
1196,Hosur Road,2.0,1.0,2.4757396611400497,3,1510.0
1197,Kaggalipura,2.0,1.0,2.3520796841242335,2,950.0
1198,Battarahalli,3.0,2.0,2.4575994398342056,3,1945.0
1199,Uttarahalli,2.0,3.0,2.2441188393999556,2,1008.0
1200,Thanisandra,2.0,1.0,2.4045844159000165,3,1265.0
1201,Hebbal,2.0,1.0,2.4001720143687537,3,1255.0
1202,Kanakpura Road,6.0,2.0,2.6340851298431343,4,2689.0
1204,Sarjapur  Road,3.0,3.0,2.2859041324682305,3,1403.0
1205,Kudlu Gate,3.0,2.0,2.423490694742521,3,1535.0
1207,other,2.0,2.0,2.5070501370700384,3,1475.0
1210,other,2.0,2.0,2.304543028080613,2,1133.0
1215,Whitefield,3.0,2.0,2.450868939473699,3,1697.0
1217,other,3.0,1.0,2.603378836590207,3,1560.0
1218,Hennur Road,2.0,1.0,2.3296071907373097,3,1192.0
1221,Kasavanhalli,2.0,2.0,2.4012506422169517,2,1349.0
1223,7th Phase JP Nagar,3.0,2.0,2.5070501370700384,3,1680.0
1226,Kalyan nagar,2.0,0.0,2.1986963063380878,2,820.0
1227,Whitefield,4.0,3.0,2.738218832029677,4,5000.0
1229,other,2.0,3.0,2.2068786880579285,2,856.0
1230,Rajaji Nagar,4.0,0.0,2.5252119458404625,3,1621.0
1232,Bannerghatta Road,3.0,2.0,2.2908652090232473,3,1484.0
1234,other,3.0,2.0,2.837281694501024,4,14000.0
1235,Yelahanka New Town,1.0,1.0,1.9581903903439097,1,500.0
1239,Electronic City,1.0,1.0,1.866185092661478,2,550.0
1240,other,3.0,2.0,2.3401469988095873,3,1384.0
1242,Uttarahalli,2.0,1.0,2.2702165163325065,2,1150.0
1244,Kaggadasapura,4.0,1.0,2.463975079505272,4,2150.0
1247,other,3.0,2.0,2.3733648240461895,3,1508.0
1248,Ramamurthy Nagar,2.0,2.0,2.276308317343053,2,1040.0
1249,other,2.0,1.0,2.3296071907373097,2,1240.0
1250,Kudlu Gate,3.0,1.0,2.4012506422169517,3,1535.0
1251,Lakshminarayana Pura,2.0,2.0,2.390904357255814,2,1180.0
1253,Bannerghatta Road,2.0,2.0,2.4012506422169517,2,1400.0
1255,Whitefield,4.0,3.0,2.779614727121935,4,4800.0
1256,Sarjapur  Road,4.0,1.0,2.5507679481660444,3,1984.0
1257,Whitefield,5.0,3.0,2.6579868114203657,4,3000.0
1258,other,3.0,3.0,2.570295263205349,3,1960.0
1259,Sarjapur  Road,2.0,1.0,2.2441188393999556,2,1035.0
1261,Whitefield,3.0,2.0,2.4972098659406576,3,1700.0
1262,Hosakerehalli,5.0,1.0,2.6565124757404552,4,3024.0
1263,Tumkur Road,3.0,1.0,2.463975079505272,3,1586.0
1265,Chikka Tirupathi,4.0,1.0,2.5070501370700384,4,2325.0
1266,Yelahanka,2.0,2.0,2.304543028080613,2,1120.0
1268,Sarjapur  Road,2.0,2.0,2.324817869057974,2,1128.0
1270,Jigani,2.0,2.0,2.3520796841242335,2,924.0
1271,other,3.0,2.0,2.288027272233296,3,1600.0
1273,Amruthahalli,2.0,2.0,2.304543028080613,2,1200.0
1276,Kannamangala,2.0,1.0,2.3097885255458146,2,957.0
1277,Whitefield,2.0,2.0,2.214797936699083,2,1140.0
1278,other,2.0,1.0,2.360444898973766,2,1050.0
1280,Whitefield,2.0,3.0,2.314912980862613,2,1190.0
1282,Kanakpura Road,2.0,2.0,2.3520796841242335,3,1558.67
1284,Whitefield,2.0,2.0,2.333410688615612,3,1403.0
1285,Kanakpura Road,2.0,3.0,2.423490694742521,3,1542.0
1286,Haralur Road,4.0,0.0,2.6340851298431343,4,2750.0
1287,Iblur Village,5.0,1.0,2.6845851814447186,4,3596.0
1291,other,3.0,1.0,2.4757396611400497,3,1596.0
1292,Channasandra,2.0,1.0,2.193144155253962,2,1009.0
1293,Hosa Road,3.0,2.0,2.414232158239877,3,1726.0
1294,Kudlu Gate,3.0,2.0,2.4264722323552923,3,1535.0
1296,Whitefield,4.0,2.0,2.761566870634646,4,3100.0
1298,Binny Pete,1.0,0.0,2.280773598269763,1,665.0
1301,other,2.0,2.0,2.2639599879977412,2,925.0
1303,other,2.0,1.0,2.345977272009055,2,1395.0
1304,Sonnenahalli,2.0,1.0,2.304543028080613,3,1415.0
1305,Begur,2.0,2.0,2.324817869057974,3,1419.0
1306,Kasavanhalli,2.0,2.0,2.4012506422169517,2,1121.0
1308,KR Puram,2.0,1.0,2.257530704287577,2,1100.0
1309,Hoodi,3.0,3.0,2.43670143124064,3,1606.0
1311,other,4.0,3.0,2.866717101775658,3,4634.0
1312,Old Airport Road,2.0,3.0,2.390904357255814,2,1206.0
1313,Sarjapur  Road,2.0,0.0,2.3477698357090975,3,1495.0
1315,Electronic City,2.0,2.0,1.866185092661478,2,710.0
1317,Nagarbhavi,2.0,2.0,2.295885518699403,3,1523.0
1318,Whitefield,2.0,2.0,2.2441188393999556,2,1232.0
1319,Rachenahalli,1.0,1.0,2.2371171131819043,1,680.0
1320,Hebbal,3.0,1.0,2.4200658789830998,3,1355.0
1321,Thanisandra,2.0,2.0,2.2849219556179414,3,1430.0
1323,Electronic City,2.0,1.0,2.3103063358071605,2,1070.0
1327,Marathahalli,3.0,1.0,2.4379602028844816,3,1610.0
1328,Haralur Road,2.0,2.0,2.2299042121560673,2,1140.0
1329,Raja Rajeshwari Nagar,2.0,2.0,2.1957674178231628,2,1143.0
1330,Jakkur,6.0,3.0,2.657251578653572,4,3467.86
1331,Rachenahalli,2.0,2.0,2.3887700738867714,3,1530.0
1332,7th Phase JP Nagar,2.0,2.0,2.3684898924808424,2,980.0
1333,Whitefield,3.0,2.0,2.3520796841242335,3,1485.0
1334,Whitefield,3.0,1.0,2.5252119458404625,3,1500.0
1335,Whitefield,2.0,1.0,2.390904357255814,2,1280.0
1336,Thanisandra,2.0,2.0,2.423490694742521,2,1265.0
1338,other,2.0,2.0,2.343371043853437,2,1262.0
1339,JP Nagar,2.0,1.0,2.2702165163325065,2,940.0
1341,Jigani,3.0,3.0,2.5565892512800237,3,1300.0
1343,Electronic City,2.0,2.0,2.2441188393999556,2,890.0
1345,Hennur Road,3.0,1.0,2.555153108196303,3,2060.0
1346,Bommanahalli,3.0,1.0,2.453995412703622,3,1730.0
1347,Yelahanka,4.0,2.0,2.519960456217791,3,2195.0
1351,Panathur,2.0,1.0,2.1724048403316476,2,1085.0
1358,Hoodi,3.0,1.0,2.459848317567895,3,1639.0
1360,Vijayanagar,3.0,1.0,2.499222148763099,3,1739.0
1362,Old Madras Road,2.0,1.0,2.1401672417491366,2,935.0
1363,Thanisandra,1.0,1.0,2.0477943954460804,1,510.0
1365,other,2.0,3.0,2.257530704287577,2,1178.0
1366,other,2.0,1.0,2.276308317343053,3,1375.0
1367,Chandapura,2.0,1.0,2.1430812771149417,3,1065.0
1373,Koramangala,2.0,3.0,2.5635867709547706,3,1835.0
1374,Hoodi,4.0,0.0,2.451674887987671,4,2090.0
1375,Lingadheeranahalli,3.0,1.0,2.4461468801476762,3,1519.0
1376,other,3.0,2.0,2.3097885255458146,3,1267.0
1377,other,2.0,3.0,2.3807475620697947,2,1150.0
1378,Marathahalli,2.0,1.0,2.3723989530691814,2,1146.0
1380,Kannamangala,3.0,3.0,2.3520796841242335,3,1550.0
1381,Chandapura,1.0,1.0,1.926760140062151,2,850.0
1386,Raja Rajeshwari Nagar,3.0,2.0,2.3873346778446094,3,1610.0
1387,Bellandur,2.0,2.0,2.2068786880579285,2,921.0
1390,Sarjapur  Road,3.0,3.0,2.486793794290263,3,1700.0
1391,Sarjapur,2.0,2.0,2.162996701647244,2,1020.0
1392,Billekahalli,2.0,3.0,2.288027272233296,2,1090.0
1395,Thanisandra,2.0,2.0,2.2232225547456284,2,1185.0
1396,Doddathoguru,2.0,1.0,2.0440990630256364,2,850.0
1397,Harlur,2.0,1.0,2.42046294655565,2,1197.0
1398,other,3.0,3.0,2.7565740321315,4,3500.0
1401,Raja Rajeshwari Nagar,2.0,1.0,2.3520796841242335,2,1105.0
1402,Yeshwanthpur,3.0,3.0,2.463975079505272,3,1850.0
1403,other,3.0,1.0,2.3477698357090975,3,1300.0
1405,Kodihalli,5.0,2.0,2.8190353329169575,4,3073.0
1410,Kanakpura Road,2.0,1.0,2.2509200642093465,2,900.0
1414,Bannerghatta Road,3.0,2.0,2.463975079505272,3,1654.0
1417,other,2.0,2.0,2.3388800168684982,2,1367.0
1418,Devanahalli,2.0,1.0,2.282242894864343,2,1010.0
1420,other,3.0,1.0,2.451415280285468,3,1535.0
1424,Whitefield,2.0,1.0,2.376235685223555,2,1330.0
1425,JP Nagar,3.0,2.0,2.533621560963916,3,2500.0
1427,Bhoganhalli,3.0,1.0,2.3520796841242335,3,1410.0
1429,Yelahanka,3.0,2.0,2.451415280285468,3,1614.0
1430,Neeladri Nagar,2.0,2.0,2.364506061680783,2,1363.0
1436,other,2.0,1.0,2.2441188393999556,2,930.0
1441,Kadugodi,4.0,3.0,2.519960456217791,3,1890.0
1442,other,4.0,3.0,2.678405507215253,3,2197.0
1443,Hebbal Kempapura,3.0,2.0,2.730015347348958,3,3522.0
1445,other,2.0,2.0,2.4590518107288126,2,1440.0
1447,Budigere,1.0,1.0,2.1325218913463257,1,764.0
1450,Hoodi,3.0,2.0,2.3520796841242335,3,1445.0
1451,Kanakpura Road,1.0,0.0,2.2441188393999556,2,900.0
1453,Yelahanka,2.0,2.0,2.2907523708819295,3,1381.0
1454,other,2.0,1.0,2.3296071907373097,2,1100.0
1457,Begur Road,2.0,2.0,2.231364226012518,2,1200.0
1458,other,2.0,2.0,2.407863475493781,2,1080.0
1461,Jakkur,3.0,1.0,2.514544245180624,3,1865.0
1462,Sarjapur  Road,2.0,1.0,2.390904357255814,3,1157.0
1463,Kammasandra,2.0,1.0,2.0980634611070155,2,674.0
1464,Whitefield,2.0,1.0,2.4012506422169517,3,1405.0
1465,Begur Road,2.0,2.0,2.2376848760250954,2,1160.0
1467,Hebbal,3.0,2.0,2.519960456217791,3,1790.0
1468,Electronic City,2.0,1.0,2.354834876899067,2,1128.0
1469,Panathur,2.0,1.0,2.3723989530691814,2,1180.0
1474,Varthur,2.0,2.0,2.2068786880579285,2,1125.0
1475,Vittasandra,2.0,1.0,2.364506061680783,2,1246.0
1476,HSR Layout,2.0,1.0,2.3342932855954426,2,1372.0
1478,Binny Pete,5.0,2.0,2.645737532285108,3,2465.0
1482,Channasandra,2.0,1.0,2.162996701647244,2,1065.0
1484,Hebbal,2.0,0.0,2.2278452119530536,2,687.325
1485,other,2.0,1.0,2.2441188393999556,2,1050.0
1487,Electronic City,2.0,0.0,2.2224686292193874,2,865.0
1489,other,3.0,3.0,2.463975079505272,3,1756.0
1491,Yelahanka,1.0,1.0,2.0288198717809864,1,628.0
1494,Kalena Agrahara,3.0,1.0,2.516368512754174,3,1765.0
1496,other,3.0,3.0,2.4434568134414887,3,1532.0
1497,other,3.0,0.0,2.486793794290263,3,1650.0
1499,Bhoganhalli,2.0,1.0,2.3688447326142263,2,804.1
